plant_id,ghgrp_id,plant_name,lat,lon,address,owner,state,plant_age_years,municipality,category_steel_product,steel_products,subregion,subregion_name,region,week_end_date,utilization,co2e_tonnes_per_mwh,estimated_emissions_intensity_tonne_per_tonne_scope2,max_tonnes_of_steel_producible_annually,max_tonnes_of_steel_producible_weekly,scope2_co2e_tonnes_per_week,scope1_tonnes_of_co2e_per_week,total_weekly_co2e_tonnes
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-03-20T00:00:00Z,0.895,0.725,0.515,2632000,50615.385,23305.495,9019.385,32324.88
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-03-27T00:00:00Z,0.88,0.725,0.515,2632000,50615.385,22919.216,9019.385,31938.601
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-04-03T00:00:00Z,0.917,0.725,0.515,2632000,50615.385,23884.913,9019.385,32904.298
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-04-10T00:00:00Z,0.915,0.725,0.515,2632000,50615.385,23820.534,9019.385,32839.918
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-04-17T00:00:00Z,0.923,0.725,0.515,2632000,50615.385,24045.863,9019.385,33065.247
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-04-24T00:00:00Z,0.92,0.725,0.515,2632000,50615.385,23949.293,9019.385,32968.678
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-05-01T00:00:00Z,0.934,0.725,0.515,2632000,50615.385,24335.572,9019.385,33354.957
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-05-08T00:00:00Z,0.931,0.725,0.515,2632000,50615.385,24239.002,9019.385,33258.387
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-05-15T00:00:00Z,0.948,0.725,0.515,2632000,50615.385,24689.661,9019.385,33709.046
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-05-22T00:00:00Z,0.942,0.725,0.515,2632000,50615.385,24528.712,9019.385,33548.096
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-05-29T00:00:00Z,0.98,0.725,0.515,2632000,50615.385,25526.599,9019.385,34545.983
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-06-05T00:00:00Z,0.973,0.725,0.515,2632000,50615.385,25333.459,9019.385,34352.844
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-06-12T00:00:00Z,0.981,0.725,0.515,2632000,50615.385,25558.789,9019.385,34578.173
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-06-19T00:00:00Z,0.968,0.725,0.515,2632000,50615.385,25204.7,9019.385,34224.084
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-06-26T00:00:00Z,0.97,0.725,0.515,2632000,50615.385,25269.079,9019.385,34288.464
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-07-03T00:00:00Z,0.954,0.725,0.515,2632000,50615.385,24850.611,9019.385,33869.995
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-07-10T00:00:00Z,0.994,0.725,0.515,2632000,50615.385,25880.688,9019.385,34900.072
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-07-17T00:00:00Z,0.992,0.725,0.515,2632000,50615.385,25848.498,9019.385,34867.882
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-07-24T00:00:00Z,0.991,0.725,0.515,2632000,50615.385,25816.308,9019.385,34835.693
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-07-31T00:00:00Z,1.007,0.725,0.515,2632000,50615.385,26234.777,9019.385,35254.161
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-08-07T00:00:00Z,0.991,0.725,0.515,2632000,50615.385,25816.308,9019.385,34835.693
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-08-14T00:00:00Z,0.987,0.725,0.515,2632000,50615.385,25719.738,9019.385,34739.123
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-08-21T00:00:00Z,1.007,0.725,0.515,2632000,50615.385,26234.777,9019.385,35254.161
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-08-28T00:00:00Z,1.002,0.725,0.515,2632000,50615.385,26106.017,9019.385,35125.402
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-09-04T00:00:00Z,0.953,0.725,0.515,2632000,50615.385,24818.421,9019.385,33837.805
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-09-11T00:00:00Z,0.971,0.725,0.515,2632000,50615.385,25301.269,9019.385,34320.654
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-09-18T00:00:00Z,0.959,0.725,0.515,2632000,50615.385,24979.37,9019.385,33998.755
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-09-25T00:00:00Z,0.971,0.725,0.515,2632000,50615.385,25301.269,9019.385,34320.654
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-10-02T00:00:00Z,0.957,0.725,0.515,2632000,50615.385,24914.99,9019.385,33934.375
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-10-09T00:00:00Z,0.949,0.725,0.515,2632000,50615.385,24721.851,9019.385,33741.236
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-10-16T00:00:00Z,0.974,0.725,0.515,2632000,50615.385,25365.649,9019.385,34385.034
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-10-23T00:00:00Z,0.966,0.725,0.515,2632000,50615.385,25172.51,9019.385,34191.894
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-10-30T00:00:00Z,0.965,0.725,0.515,2632000,50615.385,25140.32,9019.385,34159.704
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-11-06T00:00:00Z,0.959,0.725,0.515,2632000,50615.385,24979.37,9019.385,33998.755
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-11-13T00:00:00Z,0.966,0.725,0.515,2632000,50615.385,25172.51,9019.385,34191.894
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-11-20T00:00:00Z,0.973,0.725,0.515,2632000,50615.385,25333.459,9019.385,34352.844
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-11-27T00:00:00Z,0.949,0.725,0.515,2632000,50615.385,24721.851,9019.385,33741.236
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-12-04T00:00:00Z,0.924,0.725,0.515,2632000,50615.385,24078.053,9019.385,33097.437
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-12-11T00:00:00Z,0.92,0.725,0.515,2632000,50615.385,23949.293,9019.385,32968.678
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-12-18T00:00:00Z,0.921,0.725,0.515,2632000,50615.385,23981.483,9019.385,33000.868
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2021-12-25T00:00:00Z,0.887,0.725,0.515,2632000,50615.385,23112.355,9019.385,32131.74
SUS00032,1007921,Nucor-Yamato Steel Blytheville plant,35.941421, -89.713819,"7301 East County Road 142, Blytheville, Arkansas 72315, United States",Nucor Yamato Steel Co,Arkansas,35.0,Blytheville,finished rolled,beam,SRTV,SERC Tennessee Valley,Southern,2022-01-01T00:00:00Z,0.874,0.725,0.515,2632000,50615.385,22758.266,9019.385,31777.651
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-01-30T00:00:00Z,NA,0.542,0.385,1200000,23076.923,NA,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-02-06T00:00:00Z,0.875,0.542,0.385,1200000,23076.923,7776.823,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-02-13T00:00:00Z,0.896,0.542,0.385,1200000,23076.923,7963.555,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-02-20T00:00:00Z,0.865,0.542,0.385,1200000,23076.923,7688.949,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-02-27T00:00:00Z,0.884,0.542,0.385,1200000,23076.923,7853.713,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-03-06T00:00:00Z,0.915,0.542,0.385,1200000,23076.923,8128.318,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-03-13T00:00:00Z,0.908,0.542,0.385,1200000,23076.923,8073.397,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-03-20T00:00:00Z,0.895,0.542,0.385,1200000,23076.923,7952.571,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-03-27T00:00:00Z,0.88,0.542,0.385,1200000,23076.923,7820.76,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-04-03T00:00:00Z,0.917,0.542,0.385,1200000,23076.923,8150.286,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-04-10T00:00:00Z,0.915,0.542,0.385,1200000,23076.923,8128.318,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-04-17T00:00:00Z,0.923,0.542,0.385,1200000,23076.923,8205.208,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-04-24T00:00:00Z,0.92,0.542,0.385,1200000,23076.923,8172.255,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-05-01T00:00:00Z,0.934,0.542,0.385,1200000,23076.923,8304.065,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-05-08T00:00:00Z,0.931,0.542,0.385,1200000,23076.923,8271.113,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-05-15T00:00:00Z,0.948,0.542,0.385,1200000,23076.923,8424.892,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-05-22T00:00:00Z,0.942,0.542,0.385,1200000,23076.923,8369.971,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-05-29T00:00:00Z,0.98,0.542,0.385,1200000,23076.923,8710.481,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-06-05T00:00:00Z,0.973,0.542,0.385,1200000,23076.923,8644.576,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-06-12T00:00:00Z,0.981,0.542,0.385,1200000,23076.923,8721.466,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-06-19T00:00:00Z,0.968,0.542,0.385,1200000,23076.923,8600.639,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-06-26T00:00:00Z,0.97,0.542,0.385,1200000,23076.923,8622.608,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-07-03T00:00:00Z,0.954,0.542,0.385,1200000,23076.923,8479.813,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-07-10T00:00:00Z,0.994,0.542,0.385,1200000,23076.923,8831.308,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-07-17T00:00:00Z,0.992,0.542,0.385,1200000,23076.923,8820.323,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-07-24T00:00:00Z,0.991,0.542,0.385,1200000,23076.923,8809.339,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-07-31T00:00:00Z,1.007,0.542,0.385,1200000,23076.923,8952.134,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-08-07T00:00:00Z,0.991,0.542,0.385,1200000,23076.923,8809.339,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-08-14T00:00:00Z,0.987,0.542,0.385,1200000,23076.923,8776.387,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-08-21T00:00:00Z,1.007,0.542,0.385,1200000,23076.923,8952.134,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-08-28T00:00:00Z,1.002,0.542,0.385,1200000,23076.923,8908.197,NA,NA
SUS00033,NA,Nucor Steel Tuscaloosa plant,33.234761, -87.508498,"1700 Holt Road, Tuscaloosa, Alabama 35404, United States",Nucor Steel Tuscaloosa Inc,Alabama,38.0,Tuscaloosa,semi-finished; finished rolled,bar; plate; sheet; tubular products,SRSO,SERC South,Southern,2021-09-04T00:00:00Z,0.953,0.542,0.385,1200000,23076.923,8468.829,NA,NA
